Production Line,Diameter (inches)
A,5.914783233
A,5.839698141
A,5.936776918
A,5.922201815
A,5.894264659
A,5.986151546
A,5.958119109
A,5.930185085
A,6.001607041
A,5.894513367
A,5.878106281
A,5.909772397
A,5.836770478
A,5.939305401
A,5.886093317
A,5.897691255
A,5.925227886
A,5.922218403
A,5.86647589
A,5.9289418
A,5.842869947
A,5.802509371
A,5.899734058
A,5.887271235
A,5.85617323
A,5.895506908
A,5.91880635
A,5.903305254
A,5.968709079
A,5.900274777
A,5.877643798
A,5.885504759
A,5.90329238
A,5.87944091
A,5.855131999
A,5.858215442
A,5.965267128
A,5.916509901
A,5.937763206
A,5.899598819
A,5.951357434
A,5.982899746
A,5.960680009
A,5.813933057
A,5.910199616
A,5.936090993
A,5.886713127
A,5.816963821
A,5.864552697
A,5.924039894
A,5.973959242
A,5.834416618
A,5.843044509
A,5.88310242
A,5.85654237
A,5.807299285
A,5.917899978
A,5.92815784
A,5.97565303
A,5.875604272
A,5.891256357
A,5.928992588
A,5.918459215
A,5.893810469
A,5.865899325
A,5.866765139
A,5.936706381
A,5.907584792
A,5.839610919
A,5.810881775
A,5.936827155
A,5.894764448
A,5.891203222
A,5.895113803
A,5.813726619
A,5.914090509
A,5.903891526
A,5.933650282
A,5.883113905
A,5.956806823
A,5.903647877
A,5.945387758
A,5.929714437
A,5.864705607
A,5.828534936
A,5.849594421
A,5.949254423
A,5.898578523
A,5.885156442
A,5.9426686
A,5.915790245
A,5.968200536
A,5.91745746
A,5.922804966
A,5.843088361
A,5.960037975
A,5.879801638
A,5.854084949
A,5.919791895
A,5.927390841
A,5.90008796
A,5.970455971
A,5.892183395
A,5.972660161
A,5.902432463
A,5.996635544
A,5.896068444
A,5.968928684
A,5.973335906
A,5.911327581
A,5.858911606
A,5.911456607
A,5.95506825
A,5.79746759
A,5.948830298
A,5.878681019
A,5.966673423
A,5.834727106
A,5.836013259
A,5.886431924
A,6.026983159
A,5.924305983
A,5.904408459
A,5.873945245
A,5.893511414
A,5.817715938
A,5.915136043
A,5.894686956
A,5.921966009
A,5.959062148
A,5.91736789
A,5.943895442
A,5.832057296
A,5.874764585
A,5.973533911
A,5.893158134
A,5.850067716
A,5.930952664
A,5.914534179
A,5.906743598
A,5.9277842
A,5.845497543
A,5.88484816
A,5.986692631
A,6.028030725
A,5.894748945
A,5.847145589
A,5.900234953
A,5.988448365
A,5.922254964
A,5.874558731
A,5.927265107
A,5.866564351
A,5.937738082
A,5.828173243
A,5.953642344
A,5.985896615
A,5.882228064
A,5.969356179
A,5.980804486
A,5.954475773
A,5.937317745
A,5.848252542
A,5.88999841
A,5.860318059
A,5.875335995
A,5.801861934
A,5.942111644
A,5.978461607
A,5.863952844
A,5.826077637
A,5.872873126
A,5.81908257
A,5.88415796
A,5.949159795
A,5.911089994
A,5.862223684
A,5.93711075
A,5.873755955
A,5.882252312
A,5.867401177
A,5.915285798
A,5.924384652
A,5.922131882
A,5.93201718
A,5.946479684
A,5.937062256
A,6.029590696
A,5.925887909
A,5.878619012
A,5.907067264
A,5.928804788
A,5.918938194
A,5.927906152
A,5.823611305
A,5.923411692
A,5.853789744
A,5.932033222
A,5.890277365
A,5.900294141
A,5.871545523
A,5.909523068
A,5.868151255
A,5.865591649
A,5.857550047
A,5.900904258
A,5.964003596
A,5.914545733
A,5.861551965
A,5.970336874
A,5.86635451
A,5.889955605
A,5.829058634
A,5.883929023
A,5.823281466
A,5.886577012
A,5.850510633
A,5.874897116
A,5.893453793
A,5.929041237
A,5.848602119
A,5.92533356
A,5.929163432
A,5.816018654
A,5.903091438
A,5.877043642
A,5.824630076
A,5.908841257
A,5.910498417
A,5.918746488
A,5.908060667
A,5.854964811
A,5.999396297
A,5.852780412
A,5.858015482
A,5.985462318
A,5.915737767
A,5.92166759
A,5.920802389
A,5.880012866
A,5.917145662
A,5.978546472
A,5.839324569
A,5.877639551
A,5.840753798
A,5.984232324
A,5.92412347
A,5.918030083
A,5.916613991
A,5.891867305
A,5.893442537
A,5.827625564
A,5.904593869
A,5.875691764
A,5.904561479
A,5.905836711
A,5.920430894
A,5.882054908
A,5.871585334
A,5.884960213
A,5.922093116
A,5.947365969
A,6.00209089
A,5.96718712
A,5.772919714
A,5.881827513
A,5.953108572
A,5.910842572
A,5.927275436
A,5.898827899
A,5.838168092
A,5.92344125
A,5.902197496
A,5.848745033
A,5.941525676
A,5.735391511
A,5.94894969
A,5.902194049
A,5.913523123
A,5.978320732
A,5.853505447
A,5.807874621
A,5.950343642
A,6.001402824
A,5.892340276
A,5.790628021
A,5.94023297
A,5.873296
A,5.885977373
A,5.956604301
A,5.858144742
A,5.846451421
A,5.913843706
A,5.887560827
A,5.939581853
A,5.881098277
A,5.932528248
A,5.902749056
A,5.912275828
A,5.895515667
A,5.953218149
A,5.872497518
A,5.881150445
A,5.845566984
A,5.917611099
A,5.825402018
A,5.971962729
A,5.887287799
A,5.840436294
A,6.017294274
A,5.971722561
A,5.963687025
A,5.855393843
A,5.966828624
A,5.861942082
A,6.018293483
A,5.892904565
A,5.893369727
A,5.918110503
A,5.992559378
A,5.782087634
A,5.91851584
A,5.916436525
A,5.896121603
A,5.86220069
A,5.934804889
A,5.930075952
A,5.870457387
A,5.850159625
A,5.814052468
A,5.911459482
A,5.881610595
A,5.901680205
A,5.863760056
A,5.934310846
A,5.923629278
A,5.926314708
A,5.944382147
A,5.884891
A,5.885117126
A,5.870019752
A,5.923785334
A,5.852076346
A,5.901832111
A,5.900917378
A,5.955309911
A,5.838469281
A,5.895354641
A,5.894358185
A,5.823773848
A,5.858217716
A,5.889184343
A,5.861596608
A,5.843738221
A,5.841544961
A,5.848690964
A,5.928905439
A,5.825214938
A,5.89540731
A,5.956780472
A,5.909791652
A,5.882356466
A,5.860586524
A,5.87790117
A,5.871664015
A,5.917428461
A,5.954940689
A,5.853202254
A,5.879736822
A,5.895622455
A,5.849569317
A,5.938656043
A,5.978396353
A,5.908490867
A,5.929306384
A,5.845361548
A,5.867248819
A,5.99437155
A,5.864526623
A,5.878026774
A,5.837510997
A,5.990854424
A,5.915258417
A,5.826955536
A,5.919028528
A,5.957137418
A,5.899548212
A,5.925412868
A,5.899072072
A,5.893752424
A,5.988954354
A,5.906001105
A,5.926084408
A,5.871399147
A,5.892133852
A,5.924464179
A,5.912108254
A,5.893659103
A,5.897919128
A,5.817911614
A,5.840058633
A,5.945347651
A,5.917129243
A,5.973792944
A,5.912655397
A,5.906342104
A,5.860623853
A,5.961814527
A,5.939522675
A,5.879933672
A,5.907077063
A,5.824606584
A,5.864955191
A,5.922927918
A,5.84603719
A,5.856489962
A,5.883288584
A,5.857322414
A,5.898525341
A,6.000718289
A,5.828261087
A,5.877488675
A,5.844605089
A,5.96368635
A,5.891464425
A,5.930173486
A,5.973748298
A,5.95450714
A,5.921666457
A,5.873409245
A,5.909024938
A,5.919864553
A,5.868384482
A,5.945396674
A,5.901378162
A,5.86979351
A,5.849423762
A,5.886679632
A,5.818399539
A,5.966332609
A,5.855519935
A,5.953730028
A,5.954969564
A,5.928083533
A,5.874182648
A,5.973563554
A,5.94902294
A,5.818148939
A,5.940501677
A,5.918888826
A,5.878159391
A,5.892284941
A,5.999848572
A,5.86235946
A,5.875004609
A,5.955298196
A,5.873596185
A,5.937150111
A,5.845532051
A,5.920100418
A,5.970303378
A,5.877163538
A,5.897236476
A,5.868971999
A,5.866852728
A,5.918250345
A,5.881152501
A,5.971043207
A,5.870113629
A,5.79588356
A,5.821156618
A,5.889802239
A,5.976509552
A,5.859259127
A,5.892470309
A,5.947473762
A,5.879674855
A,5.881087172
A,5.912071533
A,5.911262076
A,5.919105623
A,5.888795887
A,5.864184607
A,5.976100606
A,5.881914844
A,5.887862595
A,5.925863529
A,5.855611538
A,5.950031405
A,6.028770378
A,5.891913424
A,5.912432399
A,5.954685863
A,5.967318698
A,5.878543709
A,5.890434527
A,5.833159257
A,5.910727237
A,5.894652712
A,5.839575027
A,5.957277084
A,5.941395557
A,5.888376368
A,5.952543216
A,5.945095202
A,5.933629081
A,5.912151597
A,5.981006601
A,5.973544524
A,5.906217397
A,5.869901041
A,5.888888575
A,5.983988431
A,5.928699725
A,5.928024615
A,5.813179737
A,5.905270822
A,5.829043457
A,5.93453156
A,5.884889896
A,5.88461038
A,5.923336187
A,5.899791313
A,5.929672614
A,5.864465467
A,5.907646088
A,5.826787031
A,5.836797725
A,5.829415765
A,5.830995028
A,5.926000193
A,5.932361381
A,5.842797307
A,5.869968392
A,5.788930929
A,5.901348823
A,5.888703084
A,5.90665307
A,5.902539996
A,5.904587918
A,5.932711699
A,5.806335417
A,5.814183804
A,5.901333433
A,5.968538877
A,5.905085682
A,5.85426975
A,5.863854064
A,5.896886124
A,5.926767065
A,5.866061445
A,5.849393897
A,5.923079416
A,5.974903604
A,5.906047661
A,5.890510041
A,5.855417025
A,5.878608925
A,5.874272164
A,5.910614313
A,5.862105949
A,5.898520794
A,5.837108969
A,5.914169512
A,5.868441463
A,5.856406681
A,5.891599754
A,6.019678689
A,5.955280401
A,5.844410403
A,5.88053011
A,5.84715369
A,5.912586063
A,5.987002208
A,5.889387701
A,5.889470588
A,5.89749257
A,5.994003157
A,5.927117991
A,5.893340614
A,5.930790394
A,5.821446907
A,5.940626388
A,5.880459452
A,5.869941692
A,5.902739113
A,5.933301425
A,5.904453574
A,5.895549978
A,5.841648299
A,5.882475601
A,5.932604915
A,5.932703215
A,5.88280167
A,5.870307599
A,5.969785974
A,5.913626679
A,5.94377263
A,5.987497376
A,5.857997195
A,5.880119564
A,5.959207766
A,5.868228149
A,5.983790744
A,5.849912183
A,5.93060826
A,5.914369473
A,5.913010128
A,5.888326848
A,5.875146728
A,5.934084674
A,5.933292036
A,5.881007386
A,5.933475404
A,5.910320584
A,5.899523564
A,5.913245282
A,5.847143134
A,5.842399443
A,5.956949613
A,5.857550885
A,5.930789516
A,5.943106429
A,5.883550523
A,5.798077905
A,5.826815247
A,5.891739572
A,5.93114204
A,5.85633933
A,5.907522998
A,5.905684536
A,5.945806616
A,5.8756214
A,5.88070865
A,5.92810965
A,5.862291457
A,5.895089097
A,5.941140629
A,5.949177241
A,5.824525501
A,5.957298651
A,5.899944982
A,5.848421299
A,5.879110323
A,5.922978914
A,5.850224522
A,5.850095462
A,5.971979076
A,5.863400429
A,5.850129466
A,5.922062963
A,5.946442652
A,5.912974015
A,5.885680474
A,5.873708305
A,5.930103395
A,5.942183884
A,5.929582613
A,5.914589172
A,5.911831687
A,5.904448256
A,5.971584298
A,5.938855287
A,5.82768567
A,5.934146611
A,5.995467419
A,5.918930595
A,5.951391629
A,5.860307149
A,5.867089958
A,5.90296559
A,5.826695875
A,5.937294721
A,5.875954874
A,5.88207929
A,5.902269935
A,5.832135365
A,5.855954528
A,5.869442386
A,5.88433211
A,5.921331951
A,5.849029298
A,5.89543815
A,5.901321668
A,5.866003724
A,6.021326988
A,5.904316322
A,5.906141742
A,5.759578309
A,5.996649415
A,6.025797391
A,5.875456135
A,5.96745523
A,5.934630454
A,5.962217991
A,5.899794895
A,5.880567134
A,5.873537308
A,5.933679378
A,5.882487188
A,5.890101152
A,5.921594925
A,5.923173038
A,5.926165279
A,5.876170583
A,5.896591654
A,5.923536751
A,5.939032689
A,5.936545994
A,5.862212554
A,5.882619505
A,5.916743447
A,5.8845081
A,5.949568872
A,5.855395321
A,5.884341252
A,5.903457616
A,5.889335285
A,5.885707615
A,5.912342603
A,5.973457877
A,5.915211796
A,5.922416608
A,5.954463758
A,5.915878536
A,5.862675585
A,5.793288041
A,5.859320231
A,5.892372114
A,5.872028465
A,5.842215542
A,5.80475928
A,5.853059261
A,5.835534449
A,5.977573558
A,5.816828841
A,5.85444183
A,5.914187781
A,5.808342455
A,5.908366198
A,5.937755821
A,5.916660587
A,5.950713535
A,5.956547581
A,5.952525112
A,5.929506858
A,5.887121541
A,5.897007119
A,5.952796676
A,5.917868867
A,5.927840267
A,5.890447387
A,5.919281228
A,5.95962614
A,5.924447913
A,5.897441298
A,5.922321766
A,5.877032073
A,5.835573222
A,5.886451252
A,5.896383583
A,5.879563353
A,5.910601999
A,5.969357053
A,5.840018002
A,5.884980092
A,5.857721037
A,5.923562703
A,5.877281445
A,5.913408866
A,5.856692218
A,5.968526746
A,5.912388714
A,5.864614765
A,5.82355076
A,5.91679533
A,5.961606844
A,5.859626984
A,5.890642266
A,5.954124201
A,5.876413423
A,5.848895378
A,5.857404496
A,5.85675449
A,5.879245108
A,5.91654549
A,5.88694705
A,5.866824905
A,5.808051488
A,6.030637854
A,5.956589901
A,5.902077352
A,5.933334186
A,5.934968492
A,5.862959042
A,5.964791252
A,5.872706226
A,5.890005341
A,5.883413153
A,5.930660719
A,5.959103218
A,5.937748489
A,5.911706682
A,5.885893938
A,5.98280341
A,5.881632382
A,6.02753781
A,5.907449261
A,5.901794268
A,5.847086922
A,5.980838274
A,5.910250248
A,5.992939762
A,5.94475653
A,6.043638354
A,5.895845621
A,5.930527745
A,5.971860515
A,5.886606817
A,5.942310131
A,5.914521136
A,5.947585358
A,5.855418124
A,5.88493883
A,5.863778019
A,5.929524745
A,5.830028461
A,5.872292465
A,5.891182403
A,5.862750337
A,5.926760142
A,5.904096646
A,5.815983509
A,5.842548522
A,5.864459911
A,5.941866884
A,5.932325737
A,5.838739005
A,5.888442887
A,5.950984289
A,5.938344382
A,5.932471275
A,5.836545925
A,5.885545699
A,6.0256831
A,5.894527398
A,5.972269246
A,5.93374243
A,5.932187015
A,6.033273108
A,5.930750109
A,5.870109112
A,5.89309056
A,5.817512145
A,5.832632226
A,5.865826878
A,5.79440405
A,5.870450598
A,5.948812802
A,5.916389662
A,5.913911642
A,5.935979742
A,5.824747017
A,5.887437201
A,5.902724322
A,5.877899027
A,5.929247088
A,5.943361633
A,5.945705772
A,5.908935115
A,5.93852442
A,5.972650814
A,5.978307458
A,5.878909561
A,5.909571572
A,5.921302471
A,5.874236429
A,5.909417942
A,5.904612729
A,5.979834245
A,5.889532181
A,5.851642478
A,5.897429761
A,5.851456574
A,5.87820947
A,5.911607433
A,5.970890367
A,5.953794641
A,5.885554532
A,5.877417629
A,5.989518239
A,5.83669056
A,5.904380297
A,5.896534462
A,5.901761747
A,5.954186291
A,5.817229035
A,5.840049302
A,5.835185977
A,5.901452435
A,5.961545407
A,5.931983364
A,5.853760005
A,5.941701118
A,5.932527986
A,5.946313382
A,5.868960468
A,5.929538932
A,5.964203381
A,5.884013981
A,5.935310636
A,5.890963779
A,5.910749452
A,6.0146684
A,5.862782435
A,5.877428657
A,5.926747336
A,5.912588763
A,5.887162078
A,5.869960789
A,5.920789144
A,5.925412371
A,5.902361384
A,5.951778885
A,5.964038485
A,5.895099764
A,5.88932661
A,5.855176404
A,5.825651397
A,5.875443269
A,5.958852822
A,5.879602201
A,5.884081502
A,5.94118968
A,5.95264584
A,5.912427273
A,5.922959348
A,6.001205965
A,5.875495657
A,5.948329987
A,5.879112554
A,5.877890369
A,5.918991914
A,5.876550449
A,5.921159553
A,5.844569467
A,5.874677059
A,5.85079239
A,5.91094285
A,5.847203689
A,5.868441678
A,5.881312423
A,5.886317118
A,5.930980033
A,5.870452187
A,5.876069363
A,5.814951243
A,5.865321737
A,5.895663389
A,5.916542919
A,5.902207747
A,5.956347399
A,5.933438194
A,5.907173289
A,5.919834873
A,5.878007888
A,6.002975172
A,5.883188949
A,5.895814286
A,5.871913614
A,5.873526925
A,5.969796099
A,5.953442572
A,5.871573392
A,5.93841291
A,5.877580605
A,5.937022649
A,5.843899294
A,5.953965472
A,5.899628932
A,5.971808667
A,5.890102012
A,5.808669087
A,5.973573431
A,5.936442979
A,5.845993083
A,5.917278027
A,5.869910663
A,5.887464096
A,5.887996563
A,5.865542055
A,5.82993597
A,5.896240016
A,5.852325157
A,5.90506623
A,5.980791234
A,6.048996754
A,5.951832365
A,5.922345019
A,5.825098471
A,5.914804257
A,5.972893452
A,5.930172831
A,5.891437454
A,5.825780185
A,5.901926417
A,5.882914047
A,5.817825425
A,5.898376857
A,5.91400597
A,5.905531133
A,5.83408928
A,5.866125213
A,5.950622359
A,5.8735749
A,5.954232668
A,5.827094066
A,5.881183681
A,5.966557324
A,5.95435813
A,6.011249
A,5.942186922
A,5.860972111
A,5.935743573
A,5.870434093
A,5.940133681
A,5.873124465
A,5.913926342
A,5.8574078
A,5.967393399
A,5.864939133
A,5.925366932
A,5.948817017
A,5.969235164
A,5.866231336
A,5.856671899
A,5.895163679
A,5.863612897
A,5.911725394
A,5.946617071
A,5.960784971
A,5.93865043
A,5.880352538
A,5.853716963
A,5.907010267
A,5.88002724
A,5.905133392
A,5.864889515
A,5.886581225
A,5.884459828
A,5.950151228
A,5.890136641
A,5.909520343
A,5.856882736
A,5.912395257
A,5.935652791
A,5.812079914
A,5.954515206
A,5.844994582
A,5.911105108
A,5.888508693
A,5.930186259
A,5.839582775
A,5.882073691
A,5.891954055
A,5.972264526
A,5.851813913
A,5.848171755
A,5.972009065
A,5.945027499
A,5.946538024
A,5.835675443
A,5.811980837
A,5.917888467
A,5.85540652
A,5.909670471
A,5.897821293
A,5.884743079
A,5.809374949
A,5.927575393
A,5.846072233
A,5.921829055
A,5.952883506
A,5.993899341
A,5.937606177
A,5.756725671
A,5.916742555
A,5.938224347
A,5.942219367
A,5.972256863
A,5.964795704
A,5.820055754
A,5.970575533
A,5.85617601
A,5.797107846
A,5.870178199
A,5.927176695
A,5.975873082
A,5.891030185
A,5.85870443
A,5.904023636
A,5.91433605
A,5.953471205
A,6.002793132
A,5.969851265
A,5.887989807
A,5.923097077
A,5.913253465
A,5.923496799
A,5.865668718
A,5.853705468
A,5.836147794
A,5.933208818
A,5.86911578
A,5.929484461
A,5.887437077
A,5.87727276
A,5.858680303
A,5.839473122
A,5.918488509
A,5.946834635
A,5.837481965
A,5.974235088
A,5.921906923
A,5.882408793
A,5.920762061
A,5.932465135
A,5.932154407
A,5.896378784
A,5.845193081
A,5.918558488
A,5.825589964
A,5.865628935
A,5.927604556
A,5.994472359
A,5.843501341
A,5.90932642
A,5.884174612
A,5.883108634
A,5.914611291
A,5.956693351
A,5.884357459
A,5.980746065
A,5.808863003
A,6.009151004
A,5.931650827
A,5.998153371
A,5.933443674
A,5.96156714
A,6.028135989
A,5.925900623
A,5.863384426
A,6.013647592
A,5.832811933
A,5.941720444
A,5.865888152
A,5.96464761
A,5.978541289
A,5.873450289
A,6.001790118
A,5.954061179
A,5.855010811
A,5.83087194
A,5.860492389
A,5.899875528
A,5.826936167
A,5.727960769
A,5.904636439
A,5.881189144
A,5.921928173
A,5.94000566
A,5.870232683
A,5.803388445
A,5.909708788
A,5.895990438
A,5.875189469
A,5.870825938
A,5.846531661
A,5.857006619
A,5.838257177
A,5.875258493
A,5.980979421
A,5.941019146
A,5.946701151
A,5.887185527
A,5.94399218
A,5.909519384
A,5.822529898
A,5.8130655
A,5.895057501
A,5.792635115
A,5.913401765
A,5.859854117
A,5.915134181
A,5.895110046
A,5.865105159
A,5.895058473
A,5.851581916
A,5.887695265
A,5.898741615
A,5.966528083
A,5.880460672
A,5.888365662
A,5.803885895
A,6.003621567
A,5.877603512
A,5.889994441
A,5.780952761
A,5.890384834
A,5.807302227
A,5.887489466
A,5.815443732
A,5.817953104
A,5.950691081
A,5.935507739
A,5.955899275
A,5.969455846
A,5.976499193
A,5.885287423
A,5.840017142
A,5.915578419
A,5.897446133
A,5.728342251
A,5.895387092
A,5.911277204
A,5.981708006
A,5.943228574
A,5.953323405
A,5.897587317
A,5.861410884
A,5.909707171
A,5.860530044
A,5.865799085
A,5.859201961
A,5.865223248
A,5.84802698
A,5.938537627
A,5.848160028
A,5.849297269
A,5.935391552
A,5.922868345
A,5.906650995
A,5.867039881
A,5.973054879
A,5.877659373
A,5.887936904
A,5.85097301
A,5.895272909
A,5.891827847
A,5.920716664
A,5.904603839
A,5.963429737
A,5.864591508
A,5.974259649
A,5.935284721
A,5.832612923
A,5.967474275
A,5.977076105
A,5.930657127
A,5.985457933
A,5.871544074
A,5.937297083
A,5.880803649
A,5.894762228
A,5.837644188
A,5.87312538
A,5.948851749
A,5.869191625
A,5.881643303
A,5.915101695
A,5.838100297
A,5.852992794
A,5.974413648
A,5.888221976
A,5.875448784
